-7.828407517057547893e-02,2.410589743834179455e-02,-1.460600565410111185e-02,-1.405237127097998251e-02,-4.507668735558639089e-02,-9.726539717859500334e-03,-7.113606521237136882e-02,-7.772643977824751638e-02,-4.703417129798419943e-02,-3.120206682349616067e-02,-7.902311537880404857e-02,-4.456290503197429115e-02,8.904188673940729992e-02,7.609544994272132712e-02,-1.992865750420143300e-02,1.852953736097007198e-02,-3.608496038805009132e-02,-9.537961579570847226e-03,4.383822474186568896e-02,-9.010797770147045693e-02,4.131212408073767217e-02,8.775567132988676411e-02,1.245043116251032256e-02,6.223970304749554261e-03,9.396964895912435223e-02,-5.606748993294825845e-02,-5.732186998085553320e-02,-3.576228642711405670e-02,-4.174859926117418379e-02,5.293414600624141153e-02,1.699822202563298912e-02,-7.207822446377346037e-02,5.593350244472564126e-03,5.692945261627446740e-02,-2.795732636025970164e-02,-5.944392508824147825e-02,-4.330289189768008612e-02,-1.435721549879005743e-02,4.934785790710499720e-02,6.520202767881977390e-02,2.613489467617716167e-02,7.575927321106887269e-02,6.228174628242391653e-02,6.495860499832278867e-02,-9.068415808844661197e-02,6.873359060884332017e-02,6.057801756001679472e-03,7.367583197541327511e-02,1.269962221715936757e-02,-8.068528488418269529e-02,1.077571298624871443e-02,3.190404941033397890e-03,3.079962783633075074e-02,5.047251500625149490e-02,-2.400119177215212507e-02,2.756060555737632756e-02,-2.183036227471693569e-03,-3.307857401827679622e-03,-3.847058058151531235e-02,-1.820079833995430496e-03,3.422571038289790035e-02,-8.318729129533247724e-02,-5.458025781263378673e-02,-3.624444472954460594e-02,-3.590499037686392669e-02,-5.420331038618578234e-02,-9.146056117213204051e-02,-5.498085082933570900e-02,1.967297743965408519e-02,4.496873356303887626e-02,6.331686346151382816e-02,9.979724176685772496e-02,4.746081156713036209e-02,3.308871017281653226e-02,-4.460604966446554687e-03,5.686278212802278742e-03,-7.143834582317293291e-03,4.525071179584794212e-02,8.629973582866209969e-02,7.248333563869291396e-02,6.413921693173638139e-02,-1.662124387615329657e-02,3.660010682687736550e-02,-8.050076581498888384e-02,-8.408307176637762337e-02,9.732765331652559748e-02,-2.323136120104622726e-02,3.252422988130404535e-02,3.848980146065791863e-02,6.733609405034729489e-02,6.022588122798974708e-02,-8.859814970457915995e-03,-3.579673005612377112e-03,-3.463441334179576114e-02,6.839871815549605771e-02,4.667454296865053420e-02,-6.991234082154473839e-02,-5.298049691172226905e-02,-8.435907992697705415e-02,1.537506675030989034e-02
-4.610688350881438080e-02,3.983671740959909835e-02,-9.202560624395311750e-03,4.234822474323016173e-02,3.848944142440674510e-02,8.370341815255424867e-02,-9.983947480331079039e-02,-4.719989419281909321e-02,3.268310998864809580e-02,-2.056391056526804539e-02,4.700481121745614388e-02,-1.287826285629964373e-02,8.761019139631609498e-02,3.436339069280697212e-02,7.378804029809160614e-02,-3.364676162012165961e-02,-2.040530018695443926e-02,3.540649019854710811e-02,6.522748648980689068e-02,-9.429693060848001740e-02,-9.570272152065401050e-02,9.399594507983882741e-02,8.538603111361495190e-03,7.208775912052967083e-02,1.895606219932284564e-02,-7.834707430016488172e-02,4.350825230306526459e-03,3.547597821113532279e-02,-5.749333184800471674e-02,9.413271155327637696e-02,3.645345303885577648e-02,-3.351599961647599990e-02,8.884970095723532246e-02,-9.230366069135975682e-02,-6.538659554505860116e-03,3.961008112037825435e-02,-5.369760842986728844e-02,5.602860649383939462e-02,1.504203619957440730e-02,8.300737476445427254e-02,-5.142153720018081270e-02,-2.193621678509342920e-02,-7.657837096140795996e-02,-2.992855720369651251e-02,-1.848924608035826256e-02,-2.348361332298312676e-02,7.493820208211562917e-02,-4.745329286940665192e-02,-4.746186540310892710e-03,4.198557890073800758e-02,-1.382664740976917439e-02,9.864616074319154659e-02,-3.346413169418840927e-02,-2.843545937859001671e-03,6.695111837543402111e-02,-4.097498997933446407e-02,-1.536970279963600916e-02,-4.250056783295284163e-02,-6.257320772474217474e-02,7.295342769128485005e-02,-4.256632251855299587e-02,5.192856203129556092e-02,-8.355999343929204626e-02,-8.757178413069860445e-03,-7.986229066920598474e-02,7.372393377277927651e-02,-7.354980550207633472e-02,6.608811710637307879e-02,3.182976609704402104e-02,1.944810438188571133e-02,4.727690705160070284e-02,3.770673870908677894e-02,-1.852174722920177374e-02,7.454304246420456748e-02,9.419419566370840213e-02,-7.642118715885325153e-02,-1.797810102962622836e-02,-4.544305782607523103e-02,5.693227067951528442e-02,7.815777601876419678e-02,8.529785970607431378e-02,-8.538549060351963149e-02,9.974412363234924639e-02,7.440589401409855586e-02,8.524599723831136067e-02,9.053372334970574697e-02,-2.024771721547136138e-03,7.123833494374592901e-02,-8.852704593729897320e-02,-6.248485108130186205e-02,7.971275867600122189e-02,5.017747657771498559e-02,-4.552422798352789152e-02,-6.023770312094951784e-02,2.371596599855110843e-02,4.176493568977429627e-02,3.420585138902540456e-02,-4.179799137262230069e-02,9.787606194168538276e-02,1.849918416323703685e-04
-3.078146211616983319e-02,9.582663250999631788e-02,5.561004554674711664e-02,-6.007667407383150693e-02,-3.267861728188581338e-02,4.568857412558033348e-02,-5.655415212926576118e-02,-4.236875318974471505e-02,-6.188166211129700334e-02,4.448234941875334192e-02,2.197597578991680733e-02,7.687870410428221390e-02,5.510009198682411236e-02,6.555589323238872335e-02,-7.290191222562442119e-02,5.396859005076481974e-02,-2.032976527229488073e-02,1.261118531501441431e-02,-8.258928866102151212e-02,8.268175444341482883e-02,5.724635454368950938e-02,-1.379278562035016198e-02,-1.211405533001079504e-02,-9.758633489835705221e-02,-7.675356211425264641e-02,2.043766869007870857e-02,9.929867659938768076e-02,6.612560868281769366e-02,-2.791636443136553958e-02,-7.476007977692494810e-02,-3.201605364861377645e-02,6.559328549120491125e-02,-8.809640384801563362e-02,6.842259464908964639e-02,-8.364018102078443762e-02,-5.071340435720115419e-02,-1.085967500877108027e-02,6.517336276635032899e-02,1.050079005752239947e-02,4.553038770563272442e-02,2.748698558701695438e-02,4.008538904167230355e-02,-3.951566780226598713e-02,3.375692900902232951e-02,-8.198626769643231615e-02,-6.565551703669614270e-02,-2.390417432319388857e-02,-3.436776836961051573e-02,-2.948001751560387629e-02,1.211969862824142929e-02,4.963151774270890826e-02,-3.825077694180550186e-02,7.383972687791304224e-02,3.343685781269228885e-03,8.625008096360628485e-02,-7.215428765941703237e-02,-8.140204343292914424e-02,8.164256034366684789e-03,3.103771586210529732e-02,-2.216905413360636956e-02,6.493740007136925008e-02,-9.386943214467052821e-02,-2.192967943411665288e-02,-3.837664016989424109e-02,1.043374447139011618e-02,1.713524676191335860e-02,-1.871759575494813532e-02,1.266888566475052325e-02,4.936826304394983933e-02,8.325642435607322200e-03,8.577191504258629973e-02,4.209971719564203907e-02,7.676157893983012737e-02,-9.275423968229778993e-02,-5.369891647003249141e-02,4.547788895919063767e-02,-8.194513747893775180e-02,6.866460546800454146e-02,-6.111207435648120800e-02,-6.808192082639760723e-03,-9.726846397942745526e-03,-5.868825970627309513e-02,7.487864028943266859e-02,1.128224298750840626e-03,9.432507451220789596e-02,-1.085941651834879118e-02,-5.261251798280706243e-02,-3.893533183405633452e-02,-3.660629264346278167e-02,-8.405145654045531600e-02,-7.793614263875435488e-02,-2.402980401216281425e-02,-6.093708729186404771e-02,-5.290337486155147900e-02,-7.207382524266936485e-02,-9.893182087254426271e-02,9.119101431458107032e-02,-1.193983907757996399e-02,7.418881111382893967e-02,-9.491334475931754999e-02
4.076032935045514893e-02,-7.471387395355397198e-03,3.842510287261469148e-02,8.367826559719435120e-02,-4.174482076366146238e-02,7.810476077514116877e-02,-5.325492903480355533e-02,-1.533530768292573621e-03,-7.205574944099953083e-02,1.460133497480542442e-02,-5.285592928713660904e-02,5.842674877217746143e-02,-4.353050215075666973e-02,-4.940852470257870582e-02,-3.773201276726625975e-02,-8.158894967863750125e-02,7.883378994430534359e-02,-3.073342733738021471e-03,9.685417658428244203e-02,3.885035621443364007e-02,7.783493907705335557e-02,-6.241250271545648737e-02,5.306905156985949890e-02,-3.592067242655865023e-02,-2.993948706457720543e-02,3.116203616414042754e-02,-5.168206159238489250e-02,-8.079948352934121503e-02,-3.810281429823092481e-03,4.807347713814244528e-02,5.062838335570593595e-02,-1.490188748810580832e-02,-9.598304746195618353e-02,3.441767893759109520e-02,-4.585627436632966347e-02,-2.809071701335151550e-02,8.905544338566748208e-02,-5.102734622126001846e-02,9.383899519199301320e-02,3.647689056109407191e-02,1.557567224144425222e-02,7.705735459054782743e-02,-8.377104911022976996e-02,-8.001606487090869024e-02,9.014618728375620171e-02,2.786474034346730910e-02,6.937028057279664983e-02,3.863770748339473426e-02,-8.166906100559589987e-04,-5.988677282236254396e-02,-3.986090555776522493e-02,7.527277741318325055e-02,-1.551539296326150119e-02,1.469509576913234639e-02,2.493999692482204433e-02,-8.043534988557504706e-02,-3.720896634231565803e-02,-4.064385580642853463e-02,2.397147622271120215e-02,3.538416876664962629e-02,-2.216956711178492967e-02,2.405002428719600627e-02,3.507989977552145033e-02,6.155849980216768214e-02,-4.687283114238487841e-02,-4.595483082140439102e-02,9.448555236030345417e-02,-8.282021172325393366e-02,9.447612544180361560e-03,-4.051553845926430392e-02,2.450764906338571969e-02,-3.025305577573825233e-02,9.379261590369916690e-02,1.360095476447828466e-02,8.472516372417665531e-02,-1.370537348030922975e-02,2.388061762186480252e-02,8.718664853409918702e-02,8.665112512408512657e-02,6.075840103864313391e-02,-8.150901285959516462e-02,-2.611442531250285359e-02,-8.601380292673786732e-02,-1.637343780631489443e-03,-2.417861291943382285e-02,7.106344358571622943e-02,9.701714812492034934e-02,8.716859898243894955e-02,7.321487300926754482e-02,9.619915026413847214e-02,4.922543343651114567e-02,7.121747485211127326e-02,-2.743495391543582240e-02,4.855580984208779372e-02,5.933269735422810887e-03,6.215382685167489263e-02,7.184260428063357629e-02,1.149345955309535872e-03,-1.184954659009536393e-02,-5.521208607790113743e-02
-2.830196633507559012e-03,6.038755171427220847e-02,4.834783091363567542e-02,-9.671008596919526690e-02,3.910534274296328938e-02,8.868933127078293399e-02,-7.159611709874538765e-02,2.036934432363440850e-03,9.851742028802537576e-02,3.413886910409003050e-02,-7.125673617682222460e-02,3.777985719837417822e-02,2.547657010139009470e-02,2.457791196019629143e-02,6.854371907779205353e-02,-1.856684503180813794e-03,7.700729707694350945e-02,-1.420973437516175053e-02,-7.444700122432618139e-03,7.609672415994422900e-02,-8.432443550197815663e-02,-8.172219090322162260e-02,-6.006385451198179709e-02,5.988944437071508364e-02,3.724611030189900474e-02,-9.040680166332670797e-02,1.962157309908510450e-02,9.128780413259701687e-02,-4.718362184143627680e-02,1.056672747938861012e-02,-5.658819242848350112e-02,-7.869111306535021833e-02,8.146584640019408075e-02,-8.813031071556837182e-02,-3.329428060430049408e-02,7.769263015487773427e-02,-9.251355323835884492e-02,-7.366120406635270901e-03,-8.878624168328855260e-02,8.953040225971517496e-02,-6.523654832165744211e-02,-8.455538028002758388e-02,-7.033350762358077379e-02,-5.353617790057088599e-02,8.016315258412617939e-02,-2.426591669155120368e-02,3.099590335980256794e-02,-6.940455108030228748e-02,7.254592743036772373e-02,-5.504678566734860085e-02,-1.757453849576520732e-02,-5.694818676738440388e-02,-2.655779567239165140e-02,8.129359426333140903e-02,9.222916520991983336e-02,3.986416531794476081e-03,8.577145981522457663e-02,5.578755000456070423e-02,-7.126484749833678078e-02,2.228825138446494103e-03,3.144705870848835128e-02,7.178318731996566338e-02,6.808062717097415617e-02,6.474045463281449808e-02,7.246738146968897953e-02,-7.026708074970498819e-02,7.026981284686995011e-02,1.806267459393159913e-02,-9.292066951362187854e-02,8.192055841320142195e-02,-4.629396342014269194e-02,6.569720213944271747e-02,9.928867422512241414e-02,4.894597645380535655e-02,-1.561936138112407502e-02,-7.645454387813153951e-02,8.619405873345004077e-03,6.861855948476827671e-02,5.076154130120086316e-02,-2.457717776385430486e-02,-9.037874354682362554e-02,-8.238921847195335157e-02,2.526676435747779448e-02,-1.256164723049890686e-02,-2.275083000016198120e-02,3.075139372428015161e-02,-3.161727059814152530e-02,-9.110346108577305202e-03,-9.595438691814431320e-02,-5.675557057313454501e-02,4.936430366353086741e-02,2.851584861450873198e-02,9.648845231041147663e-03,1.686308244717567295e-02,9.838268068067221317e-02,7.742892688283850577e-02,1.553565570507246807e-02,-2.877483905882471937e-02,-3.996730043071217153e-02,6.483023905152249244e-02
9.603755463771829204e-02,9.884251018718898107e-03,-7.922045360833965266e-02,-8.375875308581265388e-02,-6.825697520870795121e-02,-1.593778081285945891e-02,6.742518958440185672e-02,4.281806970174401039e-02,-8.809839123556872931e-02,1.632589704246187323e-02,-4.935436000078246427e-02,-3.761104513506557251e-02,6.142137752155735209e-02,5.893109365810056399e-02,-1.969186637012315666e-03,-6.191895207492817410e-03,-4.532348448377707811e-02,1.740277536839354711e-02,8.832487028502875037e-02,5.801521953517227437e-02,3.508895458163469039e-02,1.789395423672775209e-02,5.550193445216455856e-03,-5.580772499554416399e-02,8.795058972804711828e-02,-9.151130183615852065e-02,-7.767440131028249817e-02,1.481413079053998938e-02,8.334666093011472432e-02,-1.430581446861130257e-02,-6.396362939558655758e-03,-9.824592007621618661e-04,4.472223497720489993e-02,5.326580719886292448e-02,6.322782516302677402e-02,-2.387387707253847691e-02,-9.547225649296071925e-02,4.844428702689904109e-02,3.952998032880383761e-02,-2.823539191458972197e-02,-9.353203159742480566e-02,5.007060761954368333e-02,3.931608882476514411e-02,-9.188340739290240533e-02,-1.834585107288959349e-02,6.551870028884274055e-02,-4.380222365793129402e-02,-4.033903077788270064e-02,-2.600101058599749160e-02,-8.840667648848217486e-02,-2.187993352962133708e-02,3.416914599493217630e-02,4.266618213940781557e-03,-4.425349050786269584e-02,-5.511684454428503188e-02,-9.871071042303442011e-02,3.290190910478441033e-02,-4.554552306934987055e-02,-7.961386056822382373e-02,6.344109609597928245e-02,-9.664325576967530695e-03,1.188027239418951164e-03,-7.541613411700778813e-02,-8.170808060834622299e-02,1.439236022378324875e-02,-8.413236401901649786e-02,9.525484651545343406e-02,-9.140907619765659131e-02,-8.809691854148463119e-02,9.681939805034245339e-02,2.088363796572190179e-02,-7.303021344615256982e-02,-3.731969134816214007e-02,4.484517421350403543e-02,-2.501534531109594894e-02,5.767771575417390828e-02,-7.270026531436908634e-02,-9.965127269062096227e-03,-8.171788329571585963e-02,3.658362594042594007e-02,1.395942563699892336e-02,-3.975936592275325365e-03,8.989706997498744800e-02,-7.863102256508087973e-02,3.992561304499736563e-02,6.444191238245494668e-02,1.095397027342008556e-02,-3.669909483349453883e-02,8.549152110261332149e-03,-4.761743587673279710e-02,-4.193853251056496589e-02,-1.578165693594690833e-02,1.641901717584101639e-02,-2.831807356055296432e-02,-9.877455226695026902e-02,6.588532030161034503e-03,-1.691617663125546955e-02,-8.191209397085433275e-02,1.298832171005029346e-02,-6.783382608725327390e-02
8.454500811547113748e-02,-9.228305153583943321e-03,4.810334778536873301e-02,-8.434359674259644946e-02,-1.372843158863649993e-02,1.266844861430167779e-02,9.849058473208313624e-02,3.442915690743947321e-02,-4.226428237112014874e-02,-6.470131970790356235e-02,1.050992026463340445e-02,-4.280384001611346051e-02,-6.536356486450262127e-03,2.875312661750803467e-02,-4.698206721616866866e-02,-9.246860987560596989e-02,2.669463505972219375e-02,-4.097049626115115140e-02,7.564679805131452328e-03,5.261060455476132547e-02,-8.156311637395746716e-04,5.246722528794722784e-02,8.487418113171754652e-02,6.576590416806210593e-02,8.646714623244231013e-02,4.955163398089401650e-02,-4.299544376991507044e-02,2.742883948485477785e-02,-8.646963821219784407e-02,6.480040758684976754e-02,1.062694109192185987e-02,3.818186024385630817e-02,-2.139456986065654820e-02,2.042748741754449315e-02,-5.236319124120823038e-02,7.163419355375316711e-03,-4.406997900220324671e-02,2.320852166483666768e-02,-9.917476515028995909e-02,4.506359937968404394e-02,8.817156227817540826e-02,5.362062119453989140e-02,8.663043497438413509e-02,9.556274806865422411e-02,-9.636260505028167167e-02,2.041292641966774291e-02,-4.931682203596539360e-02,-2.145267042274363878e-02,5.252349865011213259e-02,7.925298834343866283e-02,-5.458526028328165858e-02,-7.517306512509461247e-02,-8.489688222413463436e-02,6.838282707363890767e-02,-3.367570811308362444e-02,5.917911149544821670e-02,4.163979722874666667e-02,-7.797616981169826211e-02,5.425782455123445702e-02,8.823450934576229643e-02,-3.591355357454750763e-02,9.603853925586824936e-03,5.372605736773947149e-02,-2.264823039152766282e-02,1.513511696822129882e-02,3.611399757183608727e-02,6.427371709239648734e-02,-7.234743369100871124e-02,-2.382989794488102331e-03,4.339233068348977151e-02,-1.032488126388964034e-02,5.339731361826657863e-02,-4.999177347783639175e-02,4.642443677763935517e-02,7.431217077027976736e-02,-2.253075934087349352e-02,-6.142256691549470571e-02,-1.262617940501700731e-02,-3.769966540714282666e-02,8.015913720845371793e-02,-6.421121277050587106e-02,-1.794099013955674504e-02,1.948992938637678085e-03,-4.034988688855548067e-02,5.200233509941840082e-02,4.645093282078907593e-02,-9.646467098395726525e-02,-1.880642445582278444e-02,1.705201247713480917e-02,-3.914417383040400683e-02,6.723078975861199180e-02,6.585947528839022902e-02,-1.121030508322304331e-02,-4.795903845766409657e-02,2.703503636164722446e-02,-6.134240699131779384e-03,-9.038065853949922568e-02,3.734823817309401717e-02,4.902187304435678961e-02,-5.343215069946019580e-02
7.927732275631216297e-02,3.659292238676642439e-02,7.844487727920462783e-02,-4.747638031461076658e-02,5.505088103100547192e-02,4.258416976188314496e-02,4.007402684719219010e-02,4.767858089896506724e-02,-6.088787046042432038e-04,-7.155241231118908418e-03,-2.479444636649752454e-02,1.847460076163151554e-02,-4.093565744316107757e-02,6.756641120106207654e-02,4.244622902107608731e-02,-8.886616136462328897e-02,-8.221070433469615524e-02,2.926415045266944626e-02,5.620907267440200528e-02,4.332061169526751909e-04,-4.914776117750077611e-02,-8.364458676988424657e-02,3.288290332970358887e-02,-3.082165932485673998e-02,6.256507384173518038e-02,-1.357023974066284833e-02,3.609367870979249271e-03,6.291093395984817538e-02,1.468570378497750795e-02,6.537404131721755163e-02,-2.514788249255262009e-02,-6.245524681669228223e-02,-3.752402098303724703e-02,7.063080521711156967e-02,9.603413107660949133e-02,3.996011485358785809e-02,8.054260876991570228e-03,-2.432441743005502033e-02,7.178822239055407395e-02,4.070955503724368874e-02,-2.571283248251020337e-02,1.380334469716401613e-02,-8.258571913824308552e-02,6.819517014157366885e-03,1.425869292422972390e-02,-5.405785437676287331e-02,4.308507427806257395e-02,4.554911282741841427e-02,-8.325707422966838189e-02,3.436012945364924631e-02,5.313003204593463868e-03,-6.647601502192995726e-02,8.079306969203020605e-02,-3.435543174226277086e-02,-6.628527691998482851e-02,1.236453384128681499e-02,-9.326808249760501490e-02,-2.259967832215736827e-02,3.222948855598259388e-02,2.940293088616571793e-02,1.014565615277233934e-02,4.745646374155737535e-02,-3.644713964617032897e-02,-8.943367957641211452e-02,2.300916453484902480e-02,-9.081844648373574302e-02,4.347071016749037842e-02,-7.072651202338703369e-02,-3.331780742328703526e-02,-2.836808229799199499e-02,8.380179003697293960e-03,-6.769531374839454774e-02,-3.370814483020830032e-02,3.816225146284932257e-02,-7.835147712023529665e-02,-6.904561245797127822e-02,-9.385124868528132991e-03,-5.265028827576978543e-02,9.440693232754490682e-02,-4.262554382311285750e-02,1.509896150035476559e-02,-1.924101132721951768e-02,-9.461308062277920539e-03,3.725205819893381842e-02,9.949611012765435802e-02,-6.104847817172072422e-02,-7.060353681224114386e-02,-1.014002184081236324e-03,3.908917468376696402e-02,-8.771105282010421833e-02,-9.069977566548580172e-02,-6.158185072157373874e-03,-9.220305313931043134e-02,-8.764624386488942265e-02,-8.573477383704426746e-02,-7.776662259572764135e-02,1.749200166824374514e-02,3.013769773410807096e-02,1.992646829499415684e-02,2.203305717552550558e-02
8.643788373334104769e-02,9.670301184838200892e-02,-4.790789307060514673e-02,4.190638811176977674e-02,-6.692746645838015818e-02,-5.258839618393884585e-02,6.640926706688252135e-02,6.093938713442031974e-02,3.158489017013829669e-02,5.755089128109250329e-02,-7.474223483654125755e-02,3.194780496568749850e-02,6.672611995431626530e-02,-2.936294402565178818e-02,1.142424613385002730e-02,7.749421660299768422e-02,-4.637843541758915333e-02,5.626454224321397746e-03,1.303073751499153610e-02,1.417614590503639416e-02,5.692944113117162641e-02,5.567616404266290120e-02,1.925923037704883878e-02,7.931166216220508769e-02,2.859835152867643004e-02,7.646009510990334213e-02,-7.258674671511824994e-02,4.974127968204913874e-03,-3.547605997639151354e-02,5.924055875526282322e-02,2.901311474946238755e-02,2.821784779847874569e-02,7.901570746591354832e-02,3.371615209830219895e-02,-7.190658853863672595e-02,-5.484205880572363967e-02,1.551635635445050565e-02,-4.399847079254060045e-02,7.049393925707678199e-02,4.913235421401970782e-02,-8.281852029879732680e-02,-5.044276710213801973e-02,-6.508348045161133077e-02,-9.665350175837193747e-02,7.854351014686067334e-02,-8.279118705326604655e-03,-6.461159111872100125e-02,1.372265139034327397e-02,8.009212756749525819e-02,-9.950882855092849089e-02,4.934775092588189471e-03,-5.013676577496211512e-02,7.427860791978152522e-02,6.973699067856559131e-02,1.236759655650646050e-02,5.431142563575769300e-03,5.747612631113183101e-02,-3.006342829958717766e-02,-6.555794560429081819e-02,5.231854776928537842e-02,-3.308487233053898635e-02,-8.302140164464477667e-02,-5.661360545593679267e-02,4.081016947716692433e-02,6.397945178013889067e-02,-2.117960927479664579e-02,6.286168945725698065e-02,7.786124582225029123e-02,-8.299989091699433441e-02,8.212029813239019038e-02,1.850832768146670748e-02,-1.723422244427312566e-02,-4.057302338880906106e-02,-3.694850325358366161e-02,-9.887505325421305780e-03,3.752586850688380271e-02,-6.832629793603037238e-02,-1.054019203093289891e-02,-1.235715469693940416e-02,1.805984360647831799e-02,-3.290493280437038759e-02,-4.426426520463506986e-02,-3.053464449507532763e-02,5.306047652549780724e-02,1.016901697253505543e-03,-8.830816715126857397e-02,7.005120736546771587e-02,-6.892055491878767981e-02,-6.320696502224235069e-02,3.902682043611677143e-02,8.566180652314028809e-03,8.809957489154779386e-02,-7.052584249351433188e-02,-1.104764140881471512e-02,8.407262428534753584e-02,4.994440574573169589e-03,-2.347246494265715910e-02,5.267929783718994230e-02,-2.737247175584915648e-02,-7.124212963698761669e-02
-7.322647667072353095e-02,1.765063620551762802e-02,-1.613824051470628962e-02,1.789288858338018706e-02,4.879733028188004695e-03,8.590331649179067108e-02,-7.025414390636171291e-02,4.473820385644136643e-02,6.784463558575887232e-02,-2.184813046690131655e-03,6.305775475615763015e-02,-6.267760729580157397e-02,2.486938218485473806e-03,3.270040573228233383e-02,-8.228357450519055427e-02,1.789216565126941494e-03,-7.157065531570448724e-02,2.226741881567788350e-02,-2.256611507956199358e-02,-7.807782526805549794e-02,7.067722111379043382e-03,-6.656593244039460400e-02,2.188812054052172162e-02,-6.264882542365321494e-02,5.937010587113314419e-02,3.886745781704420422e-02,6.521746352967219829e-02,8.675875305871710852e-02,4.277124018604108735e-02,3.353178775447857030e-02,-1.506549999510047033e-02,-9.965020693633563909e-02,2.311337568494878369e-02,-6.029804649689129992e-02,3.121120769801133399e-02,-9.762028120811497289e-02,-5.756182416064850593e-02,-7.283649788509526102e-02,1.629642467148850749e-02,-6.398957727256444905e-02,1.616795864920421433e-02,-1.134146681612895058e-02,8.964477196264947212e-02,4.780181086806112312e-02,9.079061236676830293e-02,2.945663860158967418e-02,-7.033056829061495874e-03,-8.789645220624145439e-02,8.250747711599185075e-02,-6.154656115023669077e-02,-2.762197875367858324e-02,3.126010868994993919e-02,2.923258325458907847e-02,-3.608994157897527089e-02,-1.387621501527618040e-02,6.376294852657177215e-02,-3.396888230904211714e-02,-2.675459653892948986e-02,5.992822722885690623e-02,4.231024106255590334e-02,9.848613837129788218e-02,-1.365354585476737104e-02,7.083014874199775046e-02,1.950581532270359575e-02,-9.895269574578897942e-02,5.664239762966313818e-02,9.318259895218150568e-02,3.886562482749858494e-02,5.902156976369402064e-02,-9.097792116355458980e-02,2.052483627202510152e-02,6.478897673675571012e-03,7.144216763569147255e-02,6.676486814349300025e-02,-9.300203106987603441e-02,2.655778943371411849e-02,-8.650405050565335152e-02,1.654399270773783404e-02,-4.585271117459950585e-02,-9.871765925003578301e-03,1.885690127058932408e-02,-9.338163653230024952e-02,3.334934042163922863e-02,-8.762779634516049132e-02,-7.769826524044419480e-02,6.804186597364650368e-02,-2.476246416465596734e-02,-7.867478484204513955e-02,-1.626771512505767459e-02,-6.166205153085973362e-02,2.402699622546793090e-02,-7.332112314434960365e-02,2.390905016960812035e-02,9.957336390234045043e-02,-1.713662817586265874e-02,-5.203598460024227990e-02,-2.293404455697516109e-02,3.500827320092184114e-02,6.612325322400833261e-02,3.729384029383062127e-02
